order,map_name,depth,group_path,layer_path,layer_name,long_name,is_group_layer,is_broken,visible,data_source,connection_info
198,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Base de Estructuras,Base de Estructuras,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Base de Estructuras,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
199,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Caminos Línea Eléctrica,Caminos Línea Eléctrica,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Caminos Línea Eléctrica,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
200,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Faja Caminos,Faja Caminos,Layout - RCA\Líneas de Transmisión Eléctrica\Línea Eléctrica ER2 - Piuquenes\Faja Caminos,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
203,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1\Obras Nuevas,Obras Nuevas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
204,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1\EB1,EB1,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°1\EB1,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
206,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°2,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°2\EB2,EB2,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°2\EB2,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
208,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°3\Obras EB3,Obras EB3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Estación de Bombeo N°3\Obras EB3,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
210,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora\Obras Nuevas,Obras Nuevas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
211,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora\Desaladora,Desaladora,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Planta Desaladora\Desaladora,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
213,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua\Obras Nuevas,Obras Nuevas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
214,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua\Sentina de Agua,Sentina de Agua,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Sentina de Agua\Sentina de Agua,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
216,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas\Obras Nuevas,Obras Nuevas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
217,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas\Obras Existentes,Obras Existentes,Layout - RCA\Aumento Producción y Transporte Agua Desalada\Obras Marinas\Obras Existentes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
218,MLP SIG PAO LAYOUT OFFLINE v4,2,Layout - RCA\Aumento Producción y Transporte Agua Desalada,Layout - RCA\Aumento Producción y Transporte Agua Desalada\ By Pass Tubería SIAD-INCO, By Pass Tubería SIAD-INCO,Layout - RCA\Aumento Producción y Transporte Agua Desalada\ By Pass Tubería SIAD-INCO,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
221,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Campamentos\Campamento N°2 Tipay,Layout - RCA\Campamentos\Campamento N°2 Tipay\Campamento N°2 Tipay,Campamento N°2 Tipay,Layout - RCA\Campamentos\Campamento N°2 Tipay\Campamento N°2 Tipay,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
222,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Campamentos\Campamento N°2 Tipay,Layout - RCA\Campamentos\Campamento N°2 Tipay\Obras Campamento N°2 Tipay,Obras Campamento N°2 Tipay,Layout - RCA\Campamentos\Campamento N°2 Tipay\Obras Campamento N°2 Tipay,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
223,MLP SIG PAO LAYOUT OFFLINE v4,2,Layout - RCA\Campamentos,Layout - RCA\Campamentos\Campamento N°2 Chacay,Campamento N°2 Chacay,Layout - RCA\Campamentos\Campamento N°2 Chacay,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
224,MLP SIG PAO LAYOUT OFFLINE v4,2,Layout - RCA\Campamentos,Layout - RCA\Campamentos\Campamento N°3 Remanso,Campamento N°3 Remanso,Layout - RCA\Campamentos\Campamento N°3 Remanso,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
227,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos\Accesos Lineales,Accesos Lineales,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos\Accesos Lineales,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
228,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos\Accesos Areales,Accesos Areales,Layout - RCA\Depósitos de Excedentes\Accesos a Depósitos\Accesos Areales,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
229,MLP SIG PAO LAYOUT OFFLINE v4,2,Layout - RCA\Depósitos de Excedentes,Layout - RCA\Depósitos de Excedentes\Depósitos de Excedentes,Depósitos de Excedentes,Layout - RCA\Depósitos de Excedentes\Depósitos de Excedentes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
232,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°1 ,Layout - RCA\Instalaciones de Faenas\N°1 \Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°1 \Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
233,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°1 ,Layout - RCA\Instalaciones de Faenas\N°1 \Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°1 \Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
235,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°1A ,Layout - RCA\Instalaciones de Faenas\N°1A \Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°1A \Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
236,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°1A ,Layout - RCA\Instalaciones de Faenas\N°1A \Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°1A \Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
238,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°2,Layout - RCA\Instalaciones de Faenas\N°2\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°2\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
239,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°2,Layout - RCA\Instalaciones de Faenas\N°2\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°2\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
241,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°3,Layout - RCA\Instalaciones de Faenas\N°3\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°3\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
242,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°3,Layout - RCA\Instalaciones de Faenas\N°3\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°3\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
244,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°4,Layout - RCA\Instalaciones de Faenas\N°4\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°4\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
245,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°4,Layout - RCA\Instalaciones de Faenas\N°4\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°4\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
247,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°6,Layout - RCA\Instalaciones de Faenas\N°6\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°6\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
248,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°6,Layout - RCA\Instalaciones de Faenas\N°6\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°6\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
250,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°7,Layout - RCA\Instalaciones de Faenas\N°7\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°7\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
251,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°7,Layout - RCA\Instalaciones de Faenas\N°7\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°7\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
253,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°8,Layout - RCA\Instalaciones de Faenas\N°8\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°8\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
254,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°8,Layout - RCA\Instalaciones de Faenas\N°8\Área IIFF,Área IIFF,Layout - RCA\Instalaciones de Faenas\N°8\Área IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
256,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Instalaciones de Faenas\N°9,Layout - RCA\Instalaciones de Faenas\N°9\Obras IIFF,Obras IIFF,Layout - RCA\Instalaciones de Faenas\N°9\Obras IIFF,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
